id_integracion,visita,pc,a0,rnd_archivos,t,A
39,8,4,1500,0.6163,4.7,108.379
39,8,4,1500,0.6163,4.8,100.796
39,8,4,1500,0.6163,4.9,93.3186
39,8,4,1500,0.6163,5.0,85.9381
39,8,4,1500,0.6163,5.1,78.6457
39,8,4,1500,0.6163,5.2,71.4334
39,8,4,1500,0.6163,5.3,64.2932
39,8,4,1500,0.6163,5.4,57.2176
39,8,4,1500,0.6163,5.5,50.1994
39,8,4,1500,0.6163,5.6,43.2314
39,8,4,1500,0.6163,5.7,36.3068
39,8,4,1500,0.6163,5.8,29.4189
39,8,4,1500,0.6163,5.9,22.5612
39,8,4,1500,0.6163,6.0,15.7273
39,8,4,1500,0.6163,6.1,8.9108
39,8,4,1500,0.6163,6.2,2.1055
39,8,4,1500,0.6163,6.3,-4.6948
40,8,5,1500,0.5802,0,1500
40,8,5,1500,0.5802,0.1,1343.2
40,8,5,1500,0.5802,0.2,1216.1209
40,8,5,1500,0.5802,0.3,1110.7242
40,8,5,1500,0.5802,0.4,1021.677
40,8,5,1500,0.5802,0.5,945.2888
40,8,5,1500,0.5802,0.6,878.9174
40,8,5,1500,0.5802,0.7,820.6177
40,8,5,1500,0.5802,0.8,768.9234
40,8,5,1500,0.5802,0.9,722.7072
40,8,5,1500,0.5802,1.0,681.0868
40,8,5,1500,0.5802,1.1,643.3615
40,8,5,1500,0.5802,1.2,608.9673
40,8,5,1500,0.5802,1.3,577.4445
40,8,5,1500,0.5802,1.4,548.4151
40,8,5,1500,0.5802,1.5,521.5644
40,8,5,1500,0.5802,1.6,496.6292
40,8,5,1500,0.5802,1.7,473.3865
40,8,5,1500,0.5802,1.8,451.6468
40,8,5,1500,0.5802,1.9,431.2478
40,8,5,1500,0.5802,2.0,412.0495
40,8,5,1500,0.5802,2.1,393.9305
40,8,5,1500,0.5802,2.2,376.7851
40,8,5,1500,0.5802,2.3,360.5206
40,8,5,1500,0.5802,2.4,345.0556
40,8,5,1500,0.5802,2.5,330.3181
40,8,5,1500,0.5802,2.6,316.2441
40,8,5,1500,0.5802,2.7,302.7767
40,8,5,1500,0.5802,2.8,289.8651
40,8,5,1500,0.5802,2.9,277.4637
40,8,5,1500,0.5802,3.0,265.5313
40,8,5,1500,0.5802,3.1,254.0308
40,8,5,1500,0.5802,3.2,242.9287
40,8,5,1500,0.5802,3.3,232.1944
40,8,5,1500,0.5802,3.4,221.8001
40,8,5,1500,0.5802,3.5,211.7204
40,8,5,1500,0.5802,3.6,201.9321
40,8,5,1500,0.5802,3.7,192.4136
40,8,5,1500,0.5802,3.8,183.1454
40,8,5,1500,0.5802,3.9,174.1093
40,8,5,1500,0.5802,4.0,165.2883
40,8,5,1500,0.5802,4.1,156.667
40,8,5,1500,0.5802,4.2,148.2307
40,8,5,1500,0.5802,4.3,139.9659
40,8,5,1500,0.5802,4.4,131.8598
40,8,5,1500,0.5802,4.5,123.9007
40,8,5,1500,0.5802,4.6,116.0773
40,8,5,1500,0.5802,4.7,108.379
40,8,5,1500,0.5802,4.8,100.796
40,8,5,1500,0.5802,4.9,93.3186
40,8,5,1500,0.5802,5.0,85.9381
40,8,5,1500,0.5802,5.1,78.6457
40,8,5,1500,0.5802,5.2,71.4334
40,8,5,1500,0.5802,5.3,64.2932
40,8,5,1500,0.5802,5.4,57.2176
40,8,5,1500,0.5802,5.5,50.1994
40,8,5,1500,0.5802,5.6,43.2314
40,8,5,1500,0.5802,5.7,36.3068
40,8,5,1500,0.5802,5.8,29.4189
40,8,5,1500,0.5802,5.9,22.5612
40,8,5,1500,0.5802,6.0,15.7273
40,8,5,1500,0.5802,6.1,8.9108
40,8,5,1500,0.5802,6.2,2.1055
40,8,5,1500,0.5802,6.3,-4.6948
41,9,1,1000,0.0594,0,1000
41,9,1,1000,0.0594,0.1,893.2
41,9,1,1000,0.0594,0.2,806.6194
41,9,1,1000,0.0594,0.3,734.7559
41,9,1,1000,0.0594,0.4,673.9693
41,9,1,1000,0.0594,0.5,621.7458
41,9,1,1000,0.0594,0.6,576.289
41,9,1,1000,0.0594,0.7,536.2781
41,9,1,1000,0.0594,0.8,500.7187
41,9,1,1000,0.0594,0.9,468.8468
41,9,1,1000,0.0594,1.0,440.065
41,9,1,1000,0.0594,1.1,413.8993
41,9,1,1000,0.0594,1.2,389.9681
41,9,1,1000,0.0594,1.3,367.9606
41,9,1,1000,0.0594,1.4,347.6211
41,9,1,1000,0.0594,1.5,328.737
41,9,1,1000,0.0594,1.6,311.1302
41,9,1,1000,0.0594,1.7,294.65
41,9,1,1000,0.0594,1.8,279.1681
41,9,1,1000,0.0594,1.9,264.5747
41,9,1,1000,0.0594,2.0,250.7747
41,9,1,1000,0.0594,2.1,237.6859
41,9,1,1000,0.0594,2.2,225.2364
41,9,1,1000,0.0594,2.3,213.3633
41,9,1,1000,0.0594,2.4,202.0109
41,9,1,1000,0.0594,2.5,191.1301
41,9,1,1000,0.0594,2.6,180.677
41,9,1,1000,0.0594,2.7,170.6126
41,9,1,1000,0.0594,2.8,160.9017
41,9,1,1000,0.0594,2.9,151.5128
41,9,1,1000,0.0594,3.0,142.4172
41,9,1,1000,0.0594,3.1,133.5889
41,9,1,1000,0.0594,3.2,125.0043
41,9,1,1000,0.0594,3.3,116.6417
41,9,1,1000,0.0594,3.4,108.4812
41,9,1,1000,0.0594,3.5,100.5043
41,9,1,1000,0.0594,3.6,92.6942
41,9,1,1000,0.0594,3.7,85.035
41,9,1,1000,0.0594,3.8,77.5119
41,9,1,1000,0.0594,3.9,70.1111
41,9,1,1000,0.0594,4.0,62.8195
41,9,1,1000,0.0594,4.1,55.6249
41,9,1,1000,0.0594,4.2,48.5155
41,9,1,1000,0.0594,4.3,41.4801
41,9,1,1000,0.0594,4.4,34.5081
41,9,1,1000,0.0594,4.5,27.589
41,9,1,1000,0.0594,4.6,20.7129
41,9,1,1000,0.0594,4.7,13.87
41,9,1,1000,0.0594,4.8,7.0507
41,9,1,1000,0.0594,4.9,0.2458
41,9,1,1000,0.0594,5.0,-6.5542
42,9,2,2000,0.785,0,2000
42,9,2,2000,0.785,0.1,1793.2
42,9,2,2000,0.785,0.2,1625.6217
42,9,2,2000,0.785,0.3,1486.6894
42,9,2,2000,0.785,0.4,1369.3771
42,9,2,2000,0.785,0.5,1268.8174
42,9,2,2000,0.785,0.6,1181.5226
42,9,2,2000,0.785,0.7,1104.9228
42,9,2,2000,0.785,0.8,1037.0801
42,9,2,2000,0.785,0.9,976.5033
42,9,2,2000,0.785,1.0,922.0254
42,9,2,2000,0.785,1.1,872.7188
42,9,2,2000,0.785,1.2,827.8369
42,9,2,2000,0.785,1.3,786.7712
42,9,2,2000,0.785,1.4,749.0208
42,9,2,2000,0.785,1.5,714.1692
42,9,2,2000,0.785,1.6,681.8673
42,9,2,2000,0.785,1.7,651.8201
42,9,2,2000,0.785,1.8,623.7767
42,9,2,2000,0.785,1.9,597.5218
42,9,2,2000,0.785,2.0,572.8702
42,9,2,2000,0.785,2.1,549.6612
42,9,2,2000,0.785,2.2,527.7548
42,9,2,2000,0.785,2.3,507.0285
42,9,2,2000,0.785,2.4,487.3746
42,9,2,2000,0.785,2.5,468.6979
42,9,2,2000,0.785,2.6,450.9141
42,9,2,2000,0.785,2.7,433.9479
42,9,2,2000,0.785,2.8,417.7323
42,9,2,2000,0.785,2.9,402.2073
42,9,2,2000,0.785,3.0,387.3188
42,9,2,2000,0.785,3.1,373.018
42,9,2,2000,0.785,3.2,359.2609
42,9,2,2000,0.785,3.3,346.0075
42,9,2,2000,0.785,3.4,333.2214
42,9,2,2000,0.785,3.5,320.8696
42,9,2,2000,0.785,3.6,308.9217
42,9,2,2000,0.785,3.7,297.3501
42,9,2,2000,0.785,3.8,286.1292
42,9,2,2000,0.785,3.9,275.2357
42,9,2,2000,0.785,4.0,264.648
42,9,2,2000,0.785,4.1,254.3461
42,9,2,2000,0.785,4.2,244.3115
42,9,2,2000,0.785,4.3,234.5271
42,9,2,2000,0.785,4.4,224.9769
42,9,2,2000,0.785,4.5,215.6462
42,9,2,2000,0.785,4.6,206.521
42,9,2,2000,0.785,4.7,197.5885
42,9,2,2000,0.785,4.8,188.8364
42,9,2,2000,0.785,4.9,180.2535
42,9,2,2000,0.785,5.0,171.8289
42,9,2,2000,0.785,5.1,163.5526
42,9,2,2000,0.785,5.2,155.4152
42,9,2,2000,0.785,5.3,147.4075
42,9,2,2000,0.785,5.4,139.521
42,9,2,2000,0.785,5.5,131.7477
42,9,2,2000,0.785,5.6,124.0798
42,9,2,2000,0.785,5.7,116.5101
42,9,2,2000,0.785,5.8,109.0313
42,9,2,2000,0.785,5.9,101.6369
42,9,2,2000,0.785,6.0,94.3204
42,9,2,2000,0.785,6.1,87.0756
42,9,2,2000,0.785,6.2,79.8965
42,9,2,2000,0.785,6.3,72.7773
42,9,2,2000,0.785,6.4,65.7125
42,9,2,2000,0.785,6.5,58.6966
42,9,2,2000,0.785,6.6,51.7243
42,9,2,2000,0.785,6.7,44.7906
42,9,2,2000,0.785,6.8,37.8903
42,9,2,2000,0.785,6.9,31.0185
42,9,2,2000,0.785,7.0,24.1704
42,9,2,2000,0.785,7.1,17.3411
42,9,2,2000,0.785,7.2,10.5261
42,9,2,2000,0.785,7.3,3.7206
42,9,2,2000,0.785,7.4,-3.0801
43,9,3,1500,0.6587,0,1500
43,9,3,1500,0.6587,0.1,1343.2
43,9,3,1500,0.6587,0.2,1216.1209
43,9,3,1500,0.6587,0.3,1110.7242
43,9,3,1500,0.6587,0.4,1021.677
43,9,3,1500,0.6587,0.5,945.2888
43,9,3,1500,0.6587,0.6,878.9174
43,9,3,1500,0.6587,0.7,820.6177
43,9,3,1500,0.6587,0.8,768.9234
43,9,3,1500,0.6587,0.9,722.7072
43,9,3,1500,0.6587,1.0,681.0868
43,9,3,1500,0.6587,1.1,643.3615
43,9,3,1500,0.6587,1.2,608.9673
43,9,3,1500,0.6587,1.3,577.4445
43,9,3,1500,0.6587,1.4,548.4151
43,9,3,1500,0.6587,1.5,521.5644
43,9,3,1500,0.6587,1.6,496.6292
43,9,3,1500,0.6587,1.7,473.3865
43,9,3,1500,0.6587,1.8,451.6468
43,9,3,1500,0.6587,1.9,431.2478
43,9,3,1500,0.6587,2.0,412.0495
43,9,3,1500,0.6587,2.1,393.9305
43,9,3,1500,0.6587,2.2,376.7851
43,9,3,1500,0.6587,2.3,360.5206
43,9,3,1500,0.6587,2.4,345.0556
43,9,3,1500,0.6587,2.5,330.3181
43,9,3,1500,0.6587,2.6,316.2441
43,9,3,1500,0.6587,2.7,302.7767
43,9,3,1500,0.6587,2.8,289.8651
43,9,3,1500,0.6587,2.9,277.4637
43,9,3,1500,0.6587,3.0,265.5313
43,9,3,1500,0.6587,3.1,254.0308
43,9,3,1500,0.6587,3.2,242.9287
43,9,3,1500,0.6587,3.3,232.1944
43,9,3,1500,0.6587,3.4,221.8001
43,9,3,1500,0.6587,3.5,211.7204
43,9,3,1500,0.6587,3.6,201.9321
43,9,3,1500,0.6587,3.7,192.4136
43,9,3,1500,0.6587,3.8,183.1454
43,9,3,1500,0.6587,3.9,174.1093
43,9,3,1500,0.6587,4.0,165.2883
43,9,3,1500,0.6587,4.1,156.667
43,9,3,1500,0.6587,4.2,148.2307
43,9,3,1500,0.6587,4.3,139.9659
43,9,3,1500,0.6587,4.4,131.8598
43,9,3,1500,0.6587,4.5,123.9007
43,9,3,1500,0.6587,4.6,116.0773
43,9,3,1500,0.6587,4.7,108.379
43,9,3,1500,0.6587,4.8,100.796
43,9,3,1500,0.6587,4.9,93.3186
43,9,3,1500,0.6587,5.0,85.9381
43,9,3,1500,0.6587,5.1,78.6457
43,9,3,1500,0.6587,5.2,71.4334
43,9,3,1500,0.6587,5.3,64.2932
43,9,3,1500,0.6587,5.4,57.2176
43,9,3,1500,0.6587,5.5,50.1994
43,9,3,1500,0.6587,5.6,43.2314
43,9,3,1500,0.6587,5.7,36.3068
43,9,3,1500,0.6587,5.8,29.4189
43,9,3,1500,0.6587,5.9,22.5612
43,9,3,1500,0.6587,6.0,15.7273
43,9,3,1500,0.6587,6.1,8.9108
43,9,3,1500,0.6587,6.2,2.1055
43,9,3,1500,0.6587,6.3,-4.6948
44,9,4,1000,0.1813,0,1000
44,9,4,1000,0.1813,0.1,893.2
44,9,4,1000,0.1813,0.2,806.6194
44,9,4,1000,0.1813,0.3,734.7559
44,9,4,1000,0.1813,0.4,673.9693
44,9,4,1000,0.1813,0.5,621.7458
44,9,4,1000,0.1813,0.6,576.289
44,9,4,1000,0.1813,0.7,536.2781
44,9,4,1000,0.1813,0.8,500.7187
44,9,4,1000,0.1813,0.9,468.8468
44,9,4,1000,0.1813,1.0,440.065
44,9,4,1000,0.1813,1.1,413.8993
44,9,4,1000,0.1813,1.2,389.9681
44,9,4,1000,0.1813,1.3,367.9606
44,9,4,1000,0.1813,1.4,347.6211
44,9,4,1000,0.1813,1.5,328.737
44,9,4,1000,0.1813,1.6,311.1302
44,9,4,1000,0.1813,1.7,294.65
44,9,4,1000,0.1813,1.8,279.1681
44,9,4,1000,0.1813,1.9,264.5747
44,9,4,1000,0.1813,2.0,250.7747
44,9,4,1000,0.1813,2.1,237.6859
44,9,4,1000,0.1813,2.2,225.2364
44,9,4,1000,0.1813,2.3,213.3633
44,9,4,1000,0.1813,2.4,202.0109
44,9,4,1000,0.1813,2.5,191.1301
44,9,4,1000,0.1813,2.6,180.677
44,9,4,1000,0.1813,2.7,170.6126
44,9,4,1000,0.1813,2.8,160.9017
44,9,4,1000,0.1813,2.9,151.5128
44,9,4,1000,0.1813,3.0,142.4172
44,9,4,1000,0.1813,3.1,133.5889
44,9,4,1000,0.1813,3.2,125.0043
44,9,4,1000,0.1813,3.3,116.6417
44,9,4,1000,0.1813,3.4,108.4812
44,9,4,1000,0.1813,3.5,100.5043
44,9,4,1000,0.1813,3.6,92.6942
44,9,4,1000,0.1813,3.7,85.035
44,9,4,1000,0.1813,3.8,77.5119
44,9,4,1000,0.1813,3.9,70.1111
44,9,4,1000,0.1813,4.0,62.8195
44,9,4,1000,0.1813,4.1,55.6249
44,9,4,1000,0.1813,4.2,48.5155
44,9,4,1000,0.1813,4.3,41.4801
44,9,4,1000,0.1813,4.4,34.5081
44,9,4,1000,0.1813,4.5,27.589
44,9,4,1000,0.1813,4.6,20.7129
44,9,4,1000,0.1813,4.7,13.87
44,9,4,1000,0.1813,4.8,7.0507
44,9,4,1000,0.1813,4.9,0.2458
44,9,4,1000,0.1813,5.0,-6.5542
45,9,5,1500,0.4454,0,1500
45,9,5,1500,0.4454,0.1,1343.2
45,9,5,1500,0.4454,0.2,1216.1209
45,9,5,1500,0.4454,0.3,1110.7242
45,9,5,1500,0.4454,0.4,1021.677
45,9,5,1500,0.4454,0.5,945.2888
45,9,5,1500,0.4454,0.6,878.9174
45,9,5,1500,0.4454,0.7,820.6177
45,9,5,1500,0.4454,0.8,768.9234
45,9,5,1500,0.4454,0.9,722.7072
45,9,5,1500,0.4454,1.0,681.0868
45,9,5,1500,0.4454,1.1,643.3615
45,9,5,1500,0.4454,1.2,608.9673
45,9,5,1500,0.4454,1.3,577.4445
45,9,5,1500,0.4454,1.4,548.4151
45,9,5,1500,0.4454,1.5,521.5644
45,9,5,1500,0.4454,1.6,496.6292
45,9,5,1500,0.4454,1.7,473.3865
45,9,5,1500,0.4454,1.8,451.6468
45,9,5,1500,0.4454,1.9,431.2478
45,9,5,1500,0.4454,2.0,412.0495
45,9,5,1500,0.4454,2.1,393.9305
45,9,5,1500,0.4454,2.2,376.7851
45,9,5,1500,0.4454,2.3,360.5206
45,9,5,1500,0.4454,2.4,345.0556
45,9,5,1500,0.4454,2.5,330.3181
45,9,5,1500,0.4454,2.6,316.2441
45,9,5,1500,0.4454,2.7,302.7767
45,9,5,1500,0.4454,2.8,289.8651
45,9,5,1500,0.4454,2.9,277.4637
45,9,5,1500,0.4454,3.0,265.5313
45,9,5,1500,0.4454,3.1,254.0308
45,9,5,1500,0.4454,3.2,242.9287
45,9,5,1500,0.4454,3.3,232.1944
45,9,5,1500,0.4454,3.4,221.8001
45,9,5,1500,0.4454,3.5,211.7204
45,9,5,1500,0.4454,3.6,201.9321
45,9,5,1500,0.4454,3.7,192.4136
45,9,5,1500,0.4454,3.8,183.1454
45,9,5,1500,0.4454,3.9,174.1093
45,9,5,1500,0.4454,4.0,165.2883
45,9,5,1500,0.4454,4.1,156.667
45,9,5,1500,0.4454,4.2,148.2307
45,9,5,1500,0.4454,4.3,139.9659
45,9,5,1500,0.4454,4.4,131.8598
45,9,5,1500,0.4454,4.5,123.9007
45,9,5,1500,0.4454,4.6,116.0773
45,9,5,1500,0.4454,4.7,108.379
45,9,5,1500,0.4454,4.8,100.796
45,9,5,1500,0.4454,4.9,93.3186
45,9,5,1500,0.4454,5.0,85.9381
45,9,5,1500,0.4454,5.1,78.6457
45,9,5,1500,0.4454,5.2,71.4334
45,9,5,1500,0.4454,5.3,64.2932
45,9,5,1500,0.4454,5.4,57.2176
45,9,5,1500,0.4454,5.5,50.1994
45,9,5,1500,0.4454,5.6,43.2314
45,9,5,1500,0.4454,5.7,36.3068
45,9,5,1500,0.4454,5.8,29.4189
45,9,5,1500,0.4454,5.9,22.5612
45,9,5,1500,0.4454,6.0,15.7273
45,9,5,1500,0.4454,6.1,8.9108
45,9,5,1500,0.4454,6.2,2.1055
45,9,5,1500,0.4454,6.3,-4.6948
46,10,1,1500,0.3339,0,1500
46,10,1,1500,0.3339,0.1,1343.2
46,10,1,1500,0.3339,0.2,1216.1209
46,10,1,1500,0.3339,0.3,1110.7242
46,10,1,1500,0.3339,0.4,1021.677
46,10,1,1500,0.3339,0.5,945.2888
46,10,1,1500,0.3339,0.6,878.9174
46,10,1,1500,0.3339,0.7,820.6177
46,10,1,1500,0.3339,0.8,768.9234
46,10,1,1500,0.3339,0.9,722.7072
46,10,1,1500,0.3339,1.0,681.0868
46,10,1,1500,0.3339,1.1,643.3615
46,10,1,1500,0.3339,1.2,608.9673
46,10,1,1500,0.3339,1.3,577.4445
46,10,1,1500,0.3339,1.4,548.4151
46,10,1,1500,0.3339,1.5,521.5644
46,10,1,1500,0.3339,1.6,496.6292
46,10,1,1500,0.3339,1.7,473.3865
46,10,1,1500,0.3339,1.8,451.6468
46,10,1,1500,0.3339,1.9,431.2478
46,10,1,1500,0.3339,2.0,412.0495
46,10,1,1500,0.3339,2.1,393.9305
46,10,1,1500,0.3339,2.2,376.7851
46,10,1,1500,0.3339,2.3,360.5206
46,10,1,1500,0.3339,2.4,345.0556
46,10,1,1500,0.3339,2.5,330.3181
46,10,1,1500,0.3339,2.6,316.2441
46,10,1,1500,0.3339,2.7,302.7767
46,10,1,1500,0.3339,2.8,289.8651
46,10,1,1500,0.3339,2.9,277.4637
46,10,1,1500,0.3339,3.0,265.5313
46,10,1,1500,0.3339,3.1,254.0308
46,10,1,1500,0.3339,3.2,242.9287
46,10,1,1500,0.3339,3.3,232.1944
46,10,1,1500,0.3339,3.4,221.8001
46,10,1,1500,0.3339,3.5,211.7204
46,10,1,1500,0.3339,3.6,201.9321
46,10,1,1500,0.3339,3.7,192.4136
46,10,1,1500,0.3339,3.8,183.1454
46,10,1,1500,0.3339,3.9,174.1093
46,10,1,1500,0.3339,4.0,165.2883
46,10,1,1500,0.3339,4.1,156.667
46,10,1,1500,0.3339,4.2,148.2307
46,10,1,1500,0.3339,4.3,139.9659
46,10,1,1500,0.3339,4.4,131.8598
46,10,1,1500,0.3339,4.5,123.9007
46,10,1,1500,0.3339,4.6,116.0773
46,10,1,1500,0.3339,4.7,108.379
46,10,1,1500,0.3339,4.8,100.796
46,10,1,1500,0.3339,4.9,93.3186
46,10,1,1500,0.3339,5.0,85.9381
46,10,1,1500,0.3339,5.1,78.6457
46,10,1,1500,0.3339,5.2,71.4334
46,10,1,1500,0.3339,5.3,64.2932
46,10,1,1500,0.3339,5.4,57.2176
46,10,1,1500,0.3339,5.5,50.1994
46,10,1,1500,0.3339,5.6,43.2314
46,10,1,1500,0.3339,5.7,36.3068
46,10,1,1500,0.3339,5.8,29.4189
46,10,1,1500,0.3339,5.9,22.5612
46,10,1,1500,0.3339,6.0,15.7273
46,10,1,1500,0.3339,6.1,8.9108
46,10,1,1500,0.3339,6.2,2.1055
46,10,1,1500,0.3339,6.3,-4.6948
47,10,2,1500,0.5335,0,1500
47,10,2,1500,0.5335,0.1,1343.2
47,10,2,1500,0.5335,0.2,1216.1209
47,10,2,1500,0.5335,0.3,1110.7242
47,10,2,1500,0.5335,0.4,1021.677
47,10,2,1500,0.5335,0.5,945.2888
47,10,2,1500,0.5335,0.6,878.9174
47,10,2,1500,0.5335,0.7,820.6177
47,10,2,1500,0.5335,0.8,768.9234
47,10,2,1500,0.5335,0.9,722.7072
47,10,2,1500,0.5335,1.0,681.0868
47,10,2,1500,0.5335,1.1,643.3615
47,10,2,1500,0.5335,1.2,608.9673
47,10,2,1500,0.5335,1.3,577.4445
47,10,2,1500,0.5335,1.4,548.4151
47,10,2,1500,0.5335,1.5,521.5644
47,10,2,1500,0.5335,1.6,496.6292
47,10,2,1500,0.5335,1.7,473.3865
47,10,2,1500,0.5335,1.8,451.6468
47,10,2,1500,0.5335,1.9,431.2478
47,10,2,1500,0.5335,2.0,412.0495
47,10,2,1500,0.5335,2.1,393.9305
47,10,2,1500,0.5335,2.2,376.7851
47,10,2,1500,0.5335,2.3,360.5206
47,10,2,1500,0.5335,2.4,345.0556
47,10,2,1500,0.5335,2.5,330.3181
47,10,2,1500,0.5335,2.6,316.2441
47,10,2,1500,0.5335,2.7,302.7767
47,10,2,1500,0.5335,2.8,289.8651
47,10,2,1500,0.5335,2.9,277.4637
47,10,2,1500,0.5335,3.0,265.5313
47,10,2,1500,0.5335,3.1,254.0308
47,10,2,1500,0.5335,3.2,242.9287
47,10,2,1500,0.5335,3.3,232.1944
47,10,2,1500,0.5335,3.4,221.8001
47,10,2,1500,0.5335,3.5,211.7204
47,10,2,1500,0.5335,3.6,201.9321
47,10,2,1500,0.5335,3.7,192.4136
47,10,2,1500,0.5335,3.8,183.1454
47,10,2,1500,0.5335,3.9,174.1093
47,10,2,1500,0.5335,4.0,165.2883
47,10,2,1500,0.5335,4.1,156.667
47,10,2,1500,0.5335,4.2,148.2307
47,10,2,1500,0.5335,4.3,139.9659
47,10,2,1500,0.5335,4.4,131.8598
47,10,2,1500,0.5335,4.5,123.9007
47,10,2,1500,0.5335,4.6,116.0773
47,10,2,1500,0.5335,4.7,108.379
47,10,2,1500,0.5335,4.8,100.796
47,10,2,1500,0.5335,4.9,93.3186
47,10,2,1500,0.5335,5.0,85.9381
47,10,2,1500,0.5335,5.1,78.6457
47,10,2,1500,0.5335,5.2,71.4334
47,10,2,1500,0.5335,5.3,64.2932
47,10,2,1500,0.5335,5.4,57.2176
47,10,2,1500,0.5335,5.5,50.1994
47,10,2,1500,0.5335,5.6,43.2314
47,10,2,1500,0.5335,5.7,36.3068
47,10,2,1500,0.5335,5.8,29.4189
47,10,2,1500,0.5335,5.9,22.5612
47,10,2,1500,0.5335,6.0,15.7273
47,10,2,1500,0.5335,6.1,8.9108
47,10,2,1500,0.5335,6.2,2.1055
47,10,2,1500,0.5335,6.3,-4.6948
48,10,3,1000,0.245,0,1000
48,10,3,1000,0.245,0.1,893.2
48,10,3,1000,0.245,0.2,806.6194
48,10,3,1000,0.245,0.3,734.7559
48,10,3,1000,0.245,0.4,673.9693
48,10,3,1000,0.245,0.5,621.7458
48,10,3,1000,0.245,0.6,576.289
48,10,3,1000,0.245,0.7,536.2781
48,10,3,1000,0.245,0.8,500.7187
48,10,3,1000,0.245,0.9,468.8468
48,10,3,1000,0.245,1.0,440.065
48,10,3,1000,0.245,1.1,413.8993
48,10,3,1000,0.245,1.2,389.9681
48,10,3,1000,0.245,1.3,367.9606
48,10,3,1000,0.245,1.4,347.6211
48,10,3,1000,0.245,1.5,328.737
48,10,3,1000,0.245,1.6,311.1302
48,10,3,1000,0.245,1.7,294.65
48,10,3,1000,0.245,1.8,279.1681
48,10,3,1000,0.245,1.9,264.5747
48,10,3,1000,0.245,2.0,250.7747
48,10,3,1000,0.245,2.1,237.6859
48,10,3,1000,0.245,2.2,225.2364
48,10,3,1000,0.245,2.3,213.3633
48,10,3,1000,0.245,2.4,202.0109
48,10,3,1000,0.245,2.5,191.1301
48,10,3,1000,0.245,2.6,180.677
48,10,3,1000,0.245,2.7,170.6126
48,10,3,1000,0.245,2.8,160.9017
48,10,3,1000,0.245,2.9,151.5128
48,10,3,1000,0.245,3.0,142.4172
48,10,3,1000,0.245,3.1,133.5889
48,10,3,1000,0.245,3.2,125.0043
48,10,3,1000,0.245,3.3,116.6417
48,10,3,1000,0.245,3.4,108.4812
48,10,3,1000,0.245,3.5,100.5043
48,10,3,1000,0.245,3.6,92.6942
48,10,3,1000,0.245,3.7,85.035
48,10,3,1000,0.245,3.8,77.5119
48,10,3,1000,0.245,3.9,70.1111
48,10,3,1000,0.245,4.0,62.8195
48,10,3,1000,0.245,4.1,55.6249
48,10,3,1000,0.245,4.2,48.5155
48,10,3,1000,0.245,4.3,41.4801
48,10,3,1000,0.245,4.4,34.5081
48,10,3,1000,0.245,4.5,27.589
48,10,3,1000,0.245,4.6,20.7129
48,10,3,1000,0.245,4.7,13.87
48,10,3,1000,0.245,4.8,7.0507
48,10,3,1000,0.245,4.9,0.2458
48,10,3,1000,0.245,5.0,-6.5542
49,10,4,1500,0.5539,0,1500
49,10,4,1500,0.5539,0.1,1343.2
49,10,4,1500,0.5539,0.2,1216.1209
49,10,4,1500,0.5539,0.3,1110.7242
49,10,4,1500,0.5539,0.4,1021.677
49,10,4,1500,0.5539,0.5,945.2888
49,10,4,1500,0.5539,0.6,878.9174
49,10,4,1500,0.5539,0.7,820.6177
49,10,4,1500,0.5539,0.8,768.9234
49,10,4,1500,0.5539,0.9,722.7072
49,10,4,1500,0.5539,1.0,681.0868
49,10,4,1500,0.5539,1.1,643.3615
49,10,4,1500,0.5539,1.2,608.9673
49,10,4,1500,0.5539,1.3,577.4445
49,10,4,1500,0.5539,1.4,548.4151
49,10,4,1500,0.5539,1.5,521.5644
49,10,4,1500,0.5539,1.6,496.6292
49,10,4,1500,0.5539,1.7,473.3865
49,10,4,1500,0.5539,1.8,451.6468
49,10,4,1500,0.5539,1.9,431.2478
49,10,4,1500,0.5539,2.0,412.0495
49,10,4,1500,0.5539,2.1,393.9305
49,10,4,1500,0.5539,2.2,376.7851
49,10,4,1500,0.5539,2.3,360.5206
49,10,4,1500,0.5539,2.4,345.0556
49,10,4,1500,0.5539,2.5,330.3181
49,10,4,1500,0.5539,2.6,316.2441
49,10,4,1500,0.5539,2.7,302.7767
49,10,4,1500,0.5539,2.8,289.8651
49,10,4,1500,0.5539,2.9,277.4637
49,10,4,1500,0.5539,3.0,265.5313
49,10,4,1500,0.5539,3.1,254.0308
49,10,4,1500,0.5539,3.2,242.9287
49,10,4,1500,0.5539,3.3,232.1944
49,10,4,1500,0.5539,3.4,221.8001
49,10,4,1500,0.5539,3.5,211.7204
49,10,4,1500,0.5539,3.6,201.9321
49,10,4,1500,0.5539,3.7,192.4136
49,10,4,1500,0.5539,3.8,183.1454
49,10,4,1500,0.5539,3.9,174.1093
49,10,4,1500,0.5539,4.0,165.2883
49,10,4,1500,0.5539,4.1,156.667
49,10,4,1500,0.5539,4.2,148.2307
49,10,4,1500,0.5539,4.3,139.9659
49,10,4,1500,0.5539,4.4,131.8598
49,10,4,1500,0.5539,4.5,123.9007
49,10,4,1500,0.5539,4.6,116.0773
49,10,4,1500,0.5539,4.7,108.379
49,10,4,1500,0.5539,4.8,100.796
49,10,4,1500,0.5539,4.9,93.3186
